meet_hnd,venue_state,name,date
8995,KY,SAA Cross Country Championships,2015-10-31
9000,KY,Ohio Valley Conference Cross Country Championships ,2015-10-31
9018,KY,Conference USA Cross Country Championships,2015-10-31
9267,IN,Missouri Valley Cross Country Championships,2015-10-31
9110,IN,HCAC CC Championships,2015-10-31
9287,IL,SLIAC XC Championships,2015-10-31
9270,IA,Midwest Conference College Championships,2015-10-31
9268,IA,Iowa Conference Cross Country Championships,2015-10-31
9057,DE,MEAC Cross Country Championships,2015-10-31
8105,CT,NESCAC XC Championship,2015-10-31
9260,CA,BIG West Conference Championships,2015-10-31
9266,CA,2015 SCIAC Cross Country Championships,2015-10-31
8910,MA,2015 NEWMAC XC Championship,2015-11-01
9288,IL,Big Ten Championships,2015-11-01
8963,GA,2015 Sun Belt Conference Cross Country Championships,2015-11-01
8783,IL,NCC Red/White Invite,2015-11-05
9294,VA,Hokie Open,2015-11-06
9308,TX,OLLU Championship,2015-11-06
9324,TN,American Midwest Cross Country Championships,2015-11-06
9305,PR,2da Clasificatoria LAI 2015,2015-11-06
9306,NC,WCU Fast Cat Invitational ,2015-11-06
9327,MT,Frontier Conference Meet,2015-11-06
9175,IN,2015 Hoosier Invitational,2015-11-06
9304,IA,JV Cup,2015-11-06
9015,CA,Southern Calfifornia Cross Country Championships,2015-11-06
9064,CA,2015 Northern California Championship,2015-11-06
9082,TX,NCAA Division II South Central Region Cross Country Championships,2015-11-07
9315,TN,2015 Appalachian Athletic Conference Championships,2015-11-07
9311,SD,NSAA XC Championships,2015-11-07
9079,PA,NCAA Division II Atlantic Region Cross Country Championships,2015-11-07
9084,OR,NCAA Division II West Region Cross Country Championships,2015-11-07
9319,OR,CCC XC Championships,2015-11-07
9317,OK,Sooner Athletic Conference Championships,2015-11-07
9329,NE,2015 GPAC Championship,2015-11-07
9321,NC,NCAA Division II Southeast Region Cross Country Championships,2015-11-07
9320,NC,3 Stripe Invitational,2015-11-07
9085,MO,NCAA Division II Central Region Cross Country Championships,2015-11-07
8131,MA,ECAC Division III Championship,2015-11-07
9314,KY,Mid-South Conference,2015-11-07
9309,KS,KCAC Championships,2015-11-07
9313,IN,NCAA Division II Midwest Cross Country Championships,2015-11-07
9307,IN,Crossroads League CC Championships,2015-11-07
9312,IL,CCAC XC Championships,2015-11-07
9316,IA,Heart of America Athletic Conference Championship Meet,2015-11-07
9310,FL,The Sun Conference XC Championship,2015-11-07
9081,FL,NCAA Division II South Region Cross Country Championships,2015-11-07
9322,CO,A.I.I. XC Championships,2015-11-07
9163,CA,Golden State AC Cross Country Championships,2015-11-07
9323,CA,Doc Adams Open,2015-11-07
9080,NH,NCAA Division II East Region Cross County Championships,2015-11-08
9178,WI,NCAA Division I Great Lakes Region Cross Country Championships,2015-11-13
9336,WA,NCAA Division I West Region Cross Country Championships,2015-11-13
9331,VA,NCAA Division I Southeast Region Cross Country Championships,2015-11-13
9330,TX,NCAA Division I South Central Region Cross Country Championships,2015-11-13
9181,NM,NCAA Division I Mountain Region Cross Country Championships,2015-11-13
9332,NJ,NCAA Division I Mid-Atlantic Region Cross Country Championships,2015-11-13
9333,MA,NCAA Division I Northeast Region Cross Country Championships,2015-11-13
9334,KS,NCAA Division I Midwest Region Cross Country Championships,2015-11-13
9184,AL,NCAA Division I South Region Cross Country Championships,2015-11-13
9339,VA,NCAA Division III South/Southeast Region Cross Country Championships,2015-11-14
9201,PA,NCAA Division III Mideast Region Cross Country Championships,2015-11-14
8112,NY,NCCAA XC Championships,2015-11-14
9198,NY,NCAA Division III Atlantic Region Cross Country Championships,2015-11-14
9338,IN,NCAA Division III Great Lakes Region Cross Country Championships,2015-11-14
9202,IL,NCAA Division III Midwest Region Cross Country Championships,2015-11-14
9343,IA,NJCAA DI National Cross Country Championships,2015-11-14
9199,IA,NCAA Division III Central Region Cross Country Championships,2015-11-14
9203,CT,NCAA Division III New England Region Cross Country Championships,2015-11-14
9340,CA,NCAA Division III West Region Cross Country Championships,2015-11-14
9349,WI,NCAA Division III Cross Country Championships,2015-11-21
9351,NY,IC4A/ECAC XC Championship,2015-11-21
9350,NC,NAIA National Championship 2015,2015-11-21
9348,MO,NCAA Division II Cross Country Championships,2015-11-21
9347,KY,NCAA Division I Cross Country Championships,2015-11-21
9255,CA,California Community College XC State Championships 2015,2015-11-21
9353,PR,Justas XC LAI 2015,2015-12-03
10084,WV,WVU Alumni Open,2016-09-01
9866,WI,Beloit College Early Bird,2016-09-01
10219,WA,WSU Alumni,2016-09-01
10077,VA,Roanoke College Relays,2016-09-01
10100,VA,Eagle Cross Country Challenge,2016-09-01
10113,TX,Texas State vs North Texas (Women),2016-09-01
10106,TX,Texas State vs Incarnate Word (Men),2016-09-01
9386,TX,Pirate Opener,2016-09-01
10107,TX,North Texas vs Texas State (Men),2016-09-01
10112,TX,North Texas vs TCU (Women),2016-09-01
10111,TX,Incarnate Word vs Texas State (Women),2016-09-01
10110,TX,Incarnate Word vs TCU (Women),2016-09-01
10108,TX,Incarnate Word vs TCU (Men),2016-09-01
10104,TX,Baylor vs. TCU (Men),2016-09-01
10109,TX,Baylor vs SMU (Women),2016-09-01
10105,TX,Baylor vs North Texas (Men),2016-09-01
10066,TX,Alamo City Opener,2016-09-01
10072,PA,Misericordia Invitational 2016 Womens 4k,2016-09-01
10073,PA,Misericordia Invitational 2016 Mens 5K,2016-09-01
10115,PA,Marywood/Clarks Summit University Womens Dual Meet,2016-09-01
9561,PA,Light Up The Night 5K,2016-09-01
10085,PA,Grove City College Women,2016-09-01
10092,PA,Grove City College Men,2016-09-01
10152,PA,Bryn Mawr Invitational,2016-09-01
9520,OR,Westmoreland Dual,2016-09-01
10099,OH,Wooster Invitational,2016-09-01
10098,OH,Kenyon Tri,2016-09-01
10075,NY,Vassar - New Paltz - Steven Inst. Triangular,2016-09-01
10097,NY,SJC Friends and Alumni,2016-09-01
10076,NC,Elon XC Opener,2016-09-01
10079,MO,Truman State-Lindenwood Dual,2016-09-01
10241,MN,Crown College Early Bird,2016-09-01
10078,MI,Olivet College Comet Opener,2016-09-01
9943,MD,Baltimore Metro Cross Country Meet,2016-09-01
10103,KY,Kentucky Twilight XC Invitational,2016-09-01
10159,ID,Idaho vs Montana - Clash of the Inland Northwest,2016-09-01
10160,ID,Idaho vs Gonzaga - Clash of the Inland Northwest,2016-09-01
10161,ID,Gonzaga vs Montana - Clash of the Inland Northwest,2016-09-01
10158,ID,Eastern Washington vs Montana - Clash of the Inland Northwest,2016-09-01
10157,ID,Eastern Washington vs Idaho - Clash of the Inland Northwest,2016-09-01
10154,ID,Eastern Washington vs Gonzaga - Clash of the Inland Northwest,2016-09-01
9707,ID,Clash of the Inland Northwest Invitational,2016-09-01
10096,GA,Berry Watermelon Race,2016-09-01
10083,CA,USC vs Cal State Bakersfield,2016-09-01
10093,CA,UC Irvine vs USC,2016-09-01
10089,CA,UC Irvine vs Long Beach State,2016-09-01
10086,CA,UC Irvine vs Cal State Bakersfield,2016-09-01
10095,CA,Pomona-Pitzer vs. Occidental XC Dual,2016-09-01
10090,CA,Pepperdine vs USC,2016-09-01
10091,CA,Pepperdine vs UC Irvine,2016-09-01
10087,CA,Pepperdine vs Long Beach State,2016-09-01
10082,CA,Pepperdine vs Cal State Bakersfield,2016-09-01
10088,CA,Long Beach State vs USC,2016-09-01
10080,CA,Long Beach State vs Cal State Bakersfield,2016-09-01
9509,WI,Viterbo Night Flight,2016-09-02
10026,WA,Washington vs. Seattle U,2016-09-02
9776,VA,Virginia Tech Invitational,2016-09-02
9842,TX,UT Tylers King Campbell Spectacular,2016-09-02
10288,TX,Texas Tech Open,2016-09-02
10956,TX,Texas A&M Aggie Opener,2016-09-02
10165,TX,SFA Lumberjack SLC Preview,2016-09-02
9869,TX,Aggie Opener,2016-09-02
9649,TX,2016 McMurry Bill Libby Invitational (College Only),2016-09-02
10118,SD,Hardrocker Classic Cross Country Meet,2016-09-02
10166,SD,Augie Twilight,2016-09-02
10273,SC,Eye Opener 2016,2016-09-02
10215,PA,Westminster Fisher Invite Women,2016-09-02
10212,PA,Westminster Fisher Invite Men,2016-09-02
10262,PA,St Vincent Early Bird,2016-09-02
10263,PA,St Francis Father Bede,2016-09-02
9762,PA,Lehigh Cross Country Invitational,2016-09-02
10268,PA,Galen Piper Cross Country Challenge,2016-09-02
10129,PA,Flatlander Dual,2016-09-02
10122,PA,Dolan Duals,2016-09-02
10447,PA,Cornell vs Georgetown,2016-09-02
9787,OR,Linfield Harrier Classic,2016-09-02
9713,OH,Toledo / Bowling Green State XC Dual,2016-09-02
9753,OH,Sudeck Sunset Classic Stampede,2016-09-02
9855,OH,Ric Sayre Invitational,2016-09-02
9816,NY,Little Three Championship,2016-09-02
9808,NY,Highlander Short Course,2016-09-02
10123,NY,Cardinal Early Season XC Invite,2016-09-02
10247,NV,Natures Bakery Nevada Twilight Womens NV vs Fresno State,2016-09-02
10252,NV,Natures Bakery Nevada Twilight Women UCLA vs UC Riverside,2016-09-02
10251,NV,Natures Bakery Nevada Twilight Women NV vs UCLA,2016-09-02
10250,NV,Natures Bakery Nevada Twilight Women NV vs UC Riverside,2016-09-02
10249,NV,Natures Bakery Nevada Twilight Women Fresno vs UCLA,2016-09-02
10248,NV,Natures Bakery Nevada Twilight Women Fresno vs UC Riverside,2016-09-02
10255,NV,Natures Bakery Nevada Twilight Men UCLA vs UC Riverside,2016-09-02
10254,NV,Natures Bakery Nevada Twilight Men UCLA vs Fresno,2016-09-02
10253,NV,Natures Bakery Nevada Twilight Men Fresno vs UC Riverside,2016-09-02
9786,NJ,Ramapo College XC Season Opener,2016-09-02
9635,NJ,Osprey-Prof-Roadrunner Tri-Meet,2016-09-02
10023,ND,Bison Open Cross Country Meet,2016-09-02
10125,NC,Duke Alumni Meet,2016-09-02
10261,NC,Covered Bridge CC Meet,2016-09-02
9510,MS,Mississippi College Season Opener,2016-09-02
10128,MO,SBU XC Invite,2016-09-02
10145,MO,Gabby Reuveni Early Bird,2016-09-02
9968,MO,Bearcat Open,2016-09-02
10260,MN,Cobber 5k,2016-09-02
9737,MI,Michigan Open,2016-09-02
10277,MI,George Dales Invitational,2016-09-02
9814,MI,31st Annual Jeff Drenth Memorial,2016-09-02
10119,ME,Maine and Army West Point Dual Meet,2016-09-02
10138,MD,UMBC v. George Washington,2016-09-02
10139,MD,UMBC v. Franklin Pierce,2016-09-02
9453,MD,Towson XC Invitational,2016-09-02
10146,MD,Navy v. UMBC,2016-09-02
10144,MD,Navy v. Mount,2016-09-02
10143,MD,Navy v. Maryland,2016-09-02
10142,MD,Navy v. George Washington,2016-09-02
10141,MD,Navy v. Franklin Pierce,2016-09-02
10140,MD,Navy v. American,2016-09-02
10132,MD,Mount v. UMBC,2016-09-02
10133,MD,Mount v. George Washington,2016-09-02
10134,MD,Mount v. Franklin Pierce,2016-09-02
10131,MD,Mount v. American,2016-09-02
10233,MD,Morgan State vs Coppin State,2016-09-02
10151,MD,Maryland v. UMBC,2016-09-02
10150,MD,Maryland v. Mount,2016-09-02
10149,MD,Maryland v. George Washington,2016-09-02
10148,MD,Maryland v. Franklin Pierce,2016-09-02
10147,MD,Maryland v. American,2016-09-02
10163,MD,George Washington v. Franklin Pierce,2016-09-02
10135,MD,American v. UMBC,2016-09-02
10137,MD,American v. George Washington,2016-09-02
10136,MD,American v. Franklin Pierce,2016-09-02
10300,LA,UNO Cross Country Opener,2016-09-02
9879,KY,Morehead State Eagle Opener,2016-09-02
10156,KY,Berea/Centre College Cross Country Kick Off Classic,2016-09-02
10227,KS,Terry Masterson Twilight Classic,2016-09-02
10225,KS,Border Classic,2016-09-02
10167,IN,IU East Red Wolf Rumble,2016-09-02
9587,IN,Butler XC Opener,2016-09-02
9596,IL,Western Illinois Early Bird,2016-09-02
10718,IL,Orions Mini Meet - University of Il - Springfield ,2016-09-02
10155,IL,Illini Challenge,2016-09-02
10164,IL,EIU Walt Crawford Open,2016-09-02
10153,IL,2016 Titan Opener,2016-09-02
10102,ID,Idaho State Invitational,2016-09-02
9429,IA,Yellowjacket Cross Country Open,2016-09-02
10344,IA,Hawkeye Invitational - Missouri vs Northern Iowa,2016-09-02
10341,IA,Hawkeye Invitational - Iowa vs Northern Iowa,2016-09-02
10340,IA,Hawkeye Invitational - Iowa vs Missouri,2016-09-02
10339,IA,Hawkeye Invitational - Iowa vs Iowa State,2016-09-02
10343,IA,Hawkeye Invitational - Iowa State vs Northern Iowa,2016-09-02
10342,IA,Hawkeye Invitational - Iowa State vs Missouri,2016-09-02
10334,IA,Hawkeye Invitational - Illinois vs Northern Iowa,2016-09-02
10333,IA,Hawkeye Invitational - Illinois vs Missouri,2016-09-02
10332,IA,Hawkeye Invitational - Illinois vs Iowa State,2016-09-02
10331,IA,Hawkeye Invitational - Illinois vs Iowa,2016-09-02
10330,IA,Hawkeye Invitational - Illinois vs Illinois State,2016-09-02
10338,IA,Hawkeye Invitational - Illinois State vs Northern Iowa,2016-09-02
10337,IA,Hawkeye Invitational - Illinois State vs Missouri,2016-09-02
10336,IA,Hawkeye Invitational - Illinois State vs Iowa State,2016-09-02
10335,IA,Hawkeye Invitational - Illinois State vs Iowa,2016-09-02
10329,IA,Hawkeye Invitational - Drake vs Northern Iowa,2016-09-02
10327,IA,Hawkeye Invitational - Drake vs Missouri,2016-09-02
10326,IA,Hawkeye Invitational - Drake vs Iowa State,2016-09-02
10325,IA,Hawkeye Invitational - Drake vs Iowa,2016-09-02
10324,IA,Hawkeye Invitational - Drake vs Illinois State,2016-09-02
10323,IA,Hawkeye Invitational - Drake vs Illinois,2016-09-02
10322,IA,Hawkeye Invitational - Creighton vs Northern Iowa,2016-09-02
10321,IA,Hawkeye Invitational - Creighton vs Missouri,2016-09-02
10320,IA,Hawkeye Invitational - Creighton vs Iowa State,2016-09-02
10319,IA,Hawkeye Invitational - Creighton vs Iowa,2016-09-02
10318,IA,Hawkeye Invitational - Creighton vs Illinois State,2016-09-02
10317,IA,Hawkeye Invitational - Creighton vs Illinois,2016-09-02
10316,IA,Hawkeye Invitational - Creighton vs Drake,2016-09-02
10315,IA,Hawkeye Invitational - Bradley vs Northern Iowa,2016-09-02
10314,IA,Hawkeye Invitational - Bradley vs Missouri,2016-09-02
10313,IA,Hawkeye Invitational - Bradley vs Iowa State,2016-09-02
10312,IA,Hawkeye Invitational - Bradley vs Iowa,2016-09-02
10311,IA,Hawkeye Invitational - Bradley vs Illinois State,2016-09-02
10310,IA,Hawkeye Invitational - Bradley vs Illinois,2016-09-02
10309,IA,Hawkeye Invitational - Bradley vs Drake,2016-09-02
10308,IA,Hawkeye Invitaitonal - Bradley vs Creighton,2016-09-02
10121,GA,Reinhardt XC Invitational,2016-09-02
10267,GA,Mountaintop Invitational,2016-09-02
9807,FL,Florida Atlantic University Collegiate Cross Country Invitational,2016-09-02
10190,CO,CSU Invite - WYO vs. AFA,2016-09-02
10192,CO,CSU Invite - UNC vs. WYO,2016-09-02
10191,CO,CSU Invite - UNC vs. AFA,2016-09-02
10187,CO,CSU Invite - D2 Combined,2016-09-02
10179,CO,CSU Invite - CU vs. WYO,2016-09-02
10182,CO,CSU Invite - CU vs. UNC,2016-09-02
10181,CO,CSU Invite - CU vs. AFA,2016-09-02
10184,CO,CSU Invite - CSU vs. WYO,2016-09-02
10185,CO,CSU Invite - CSU vs. UNC,2016-09-02
10188,CO,CSU Invite - CSU vs. CU,2016-09-02
10183,CO,CSU Invite - CSU vs. AFA,2016-09-02
10162,CO,2016 Rust Buster,2016-09-02
9669,CA,Ventura Invitational,2016-09-02
9759,CA,Lancer Invitational,2016-09-02
9568,CA,CPP Preview Meet,2016-09-02
9616,CA,2016 NorCal Cross Country Preview,2016-09-02
9556,AR,Bob Gravett Invitational (College),2016-09-02
10126,AL,JSU Struts Cross Country,2016-09-02
10245,WI,Tom Barry Invitational,2016-09-03
9639,WA,Puget Sound Invitational,2016-09-03
10240,VT,Vermont vs UMass Lowell,2016-09-03
10224,VT,Southern Vermont XC Invite,2016-09-03
9367,VA,2016 Spider Alumni Open,2016-09-03
9527,TX,DBU Patriot XC Invitational,2016-09-03
10168,TN,Victor Ashe Park Fall Classic,2016-09-03
10200,TN,Tennessee Tech vs Western Kentucky,2016-09-03
10202,TN,Tennessee Tech vs Purdue,2016-09-03
10203,TN,Tennessee Tech vs Alabama State,2016-09-03
10189,TN,Tennessee Tech vs Alabama A & M,2016-09-03
10597,TN,Tennessee Dual,2016-09-03
10201,TN,Purdue vs Western Kentucky,2016-09-03
9661,TN,Memphis Twilight XC Classic 2016,2016-09-03
10208,TN,Belmont Opener,2016-09-03
10204,TN,Alabama State vs Western Kentucky,2016-09-03
10195,TN,Alabama State vs Purdue,2016-09-03
10193,TN,Alabama A&M vs Western Kentucky,2016-09-03
10180,TN,Alabama A&M vs Purdue,2016-09-03
10178,TN,Alabama A&M vs Alabama State,2016-09-03
10381,SC,Palmetto State Cross Country Festival,2016-09-03
10271,SC,Carolina Challenge,2016-09-03
9674,RI,Roger Williams XC Invitational,2016-09-03
10246,PA,Marty Uher XC invitational,2016-09-03
10370,PA,Duquesne Duals Temple vs. Youngstown St.,2016-09-03
10369,PA,Duquesne Duals Seton Hill vs. Youngstown St.,2016-09-03
10368,PA,Duquesne Duals Seton Hill vs. Temple,2016-09-03
10367,PA,Duquesne Duals Pittsburgh vs. Youngstown St.,2016-09-03
10366,PA,Duquesne Duals Pittsburgh vs. Temple,2016-09-03
10365,PA,Duquesne Duals Pittsburgh vs. Seton Hill,2016-09-03
10363,PA,Duquesne Duals Duquesne vs. Youngstown St.,2016-09-03
10362,PA,Duquesne Duals Duquesne vs. Temple,2016-09-03
10361,PA,Duquesne Duals Duquesne vs. Seton Hill,2016-09-03
10359,PA,Duquesne Duals Duquesne vs. Pittsburgh,2016-09-03
10358,PA,Duquesne Duals Cleveland St. vs. Youngstown St.,2016-09-03
10357,PA,Duquesne Duals Cleveland St. vs. Temple,2016-09-03
10355,PA,Duquesne Duals Cleveland St. vs. Seton Hill,2016-09-03
10354,PA,Duquesne Duals Cleveland St. vs. Pittsburgh,2016-09-03
10353,PA,Duquesne Duals Cleveland St. vs. Duquesne,2016-09-03
10351,PA,Duquesne Duals Carnegie Mellon vs. Youngstown St,2016-09-03
10350,PA,Duquesne Duals Carnegie Mellon vs. Temple,2016-09-03
10349,PA,Duquesne Duals Carnegie Mellon vs. Seton Hill,2016-09-03
10348,PA,Duquesne Duals Carnegie Mellon vs. Pittsburgh,2016-09-03
10347,PA,Duquesne Duals Carnegie Mellon vs. Duquesne,2016-09-03
10346,PA,Duquesne Duals Carnegie Mellon vs. Cleveland St,2016-09-03
10214,PA,Duquesne Duals,2016-09-03
10177,PA,DOUG WATTS DISTANCE GALA                          ,2016-09-03
10264,PA,2016 Millersville F&M Alumni Meet,2016-09-03
10210,PA, CSAC Championship Preview,2016-09-03
10298,PA, 	Haverford Alumnae / Alumni Open Race,2016-09-03
10577,OR,Western Oregon vs Concordia (Ore.),2016-09-03
10576,OR,Portland vs Portland State,2016-09-03
10575,OR,Portland vs Oregon State,2016-09-03
10574,OR,Oregon State vs Portland State,2016-09-03
9490,OR,Cascade Conference Preview,2016-09-03
10541,OR,2016 Oregon State John Frank Invitational,2016-09-03
10172,OK,Aggie Duals,2016-09-03
10206,OK,2016 UCO Land Run,2016-09-03
10207,OH,University of Dayton Flyer 5k,2016-09-03
9590,OH,2016 Queen City XC Invite,2016-09-03
9625,NY,The Harry Lang Invitational,2016-09-03
10173,NY,SUNY Poly Short Course Invitational,2016-09-03
10211,NY,Stony Brook University Cross Country Invitational,2016-09-03
10223,NY,Plattsburgh XC Invite,2016-09-03
10170,NY,Marist Invitational,2016-09-03
10243,NY,2016 Fredonia XC Invite,2016-09-03
9613,NM,2016 UNM Lobo Cross Country Invitational (College),2016-09-03
9731,NJ,Rider/TCNJ/St. Josephs/GCU,2016-09-03
9790,NJ,Monmouth University XC Kick-Off,2016-09-03
9803,NH,2016 UNH Cross Country Season Opener,2016-09-03
9663,NC,Western Carolina University Cross Country Invitational,2016-09-03
10218,NC,Hyder-McMahill Invitational,2016-09-03
10272,NC,Catawba Chick-fil-A XC Invitational,2016-09-03
10229,NC,Campbell University Dual,2016-09-03
10186,MO,Jewell Invitational,2016-09-03
10234,MN,SMU Alumni OPen,2016-09-03
10239,MN,Crown College Invite,2016-09-03
10176,MN,Augusburg Alumni meet,2016-09-03
10175,MI,Hope College Vanderbilt Invitational 2016,2016-09-03
