id,name,gender,state
OR_jcollege_m_Chemeketa_CC,Chemeketa CC,M,OR
PA_college_f_Chestnut_Hill,Chestnut Hill,F,PA
PA_college_m_Chestnut_Hill,Chestnut Hill,M,PA
PA_college_f_Cheyney,Cheyney,F,PA
PA_college_m_Cheyney,Cheyney,M,PA
IL_college_f_Chicago_State,Chicago State,F,IL
IL_college_m_Chicago_State,Chicago State,M,IL
CA_college_f_Chico_State,Chico State,F,CA
CA_college_m_Chico_State,Chico State,M,CA
NC_college_f_Chowan,Chowan,F,NC
NC_college_m_Chowan,Chowan,M,NC
TN_college_f_Christian_Bros,Christian Bros.,F,TN
TN_college_m_Christian_Bros,Christian Bros.,M,TN
VA_college_f_Christopher_Newport,Christopher Newport,F,VA
VA_college_m_Christopher_Newport,Christopher Newport,M,VA
OH_college_f_Cincinnati,Cincinnati,F,OH
OH_college_m_Cincinnati,Cincinnati,M,OH
OH_college_f_Cincinnati_Christian,Cincinnati Christian,F,OH
OH_college_m_Cincinnati_Christian,Cincinnati Christian,M,OH
SC_college_f_Citadel,Citadel,F,SC
SC_college_m_Citadel,Citadel,M,SC
NY_college_f_City_Tech,City Tech,F,NY
NY_college_m_City_Tech,City Tech,M,NY
OR_jcollege_f_Clackamas_CC,Clackamas CC,F,OR
OR_jcollege_m_Clackamas_CC,Clackamas CC,M,OR
SC_college_f_Claflin,Claflin,F,SC
SC_college_m_Claflin,Claflin,M,SC
CA_college_f_Claremont_Mudd_Scripps,Claremont-Mudd-Scripps,F,CA
CA_college_m_Claremont_Mudd_Scripps,Claremont-Mudd-Scripps,M,CA
TX_jcollege_f_Clarendon_College,Clarendon College,F,TX
TX_jcollege_m_Clarendon_College,Clarendon College,M,TX
PA_college_f_Clarion,Clarion,F,PA
PA_college_m_Clarion,Clarion,M,PA
MA_college_f_Clark,Clark (Mass.),F,MA
MA_college_m_Clark,Clark (Mass.),M,MA
GA_college_f_Clark_Atlanta,Clark Atlanta,F,GA
GA_college_m_Clark_Atlanta,Clark Atlanta,M,GA
WA_jcollege_f_Clark_College,Clark College,F,WA
WA_jcollege_m_Clark_College,Clark College,M,WA
IA_college_f_Clarke,Clarke,F,IA
IA_college_m_Clarke,Clarke,M,IA
PA_college_f_Clarks Summit,Clarks Summit,F,PA
PA_college_m_Clarks Summit,Clarks Summit,M,PA
NY_college_f_Clarkson,Clarkson,F,NY
NY_college_m_Clarkson,Clarkson,M,NY
GA_college_f_Clayton_State,Clayton State,F,GA
GA_college_m_Clayton_State,Clayton State,M,GA
MI_college_f_Cleary,Cleary,F,MI
MI_college_m_Cleary,Cleary,M,MI
SC_college_f_Clemson,Clemson,F,SC
SC_college_m_Clemson,Clemson,M,SC
OH_college_f_Cleveland_St,Cleveland St.,F,OH
OH_college_m_Cleveland_St,Cleveland St.,M,OH
Tn_jcollege_f_Cleveland_State_CC,Cleveland State CC,F,Tn
Tn_jcollege_m_Cleveland_State_CC,Cleveland State CC,M,Tn
NY_jcollege_f_Clinton_CC,Clinton CC,F,NY
NY_jcollege_m_Clinton_CC,Clinton CC,M,NY
KS_jcollege_f_Cloud_County_CC,Cloud County CC,F,KS
KS_jcollege_m_Cloud_County_CC,Cloud County CC,M,KS
MS_jcollege_f_Coahoma_CC,Coahoma CC,F,MS
MS_jcollege_m_Coahoma_CC,Coahoma CC,M,MS
CT_college_f_Coast_Guard,Coast Guard,F,CT
CT_college_m_Coast_Guard,Coast Guard,M,CT
SC_college_f_Coastal_Carolina,Coastal Carolina,F,SC
SC_college_m_Coastal_Carolina,Coastal Carolina,M,SC
IA_college_f_Coe,Coe,F,IA
IA_college_m_Coe,Coe,M,IA
NH_hs_f_Coe-Brown,Coe-Brown,F,NH
NH_hs_m_Coe-Brown,Coe-Brown,M,NH
KS_jcollege_f_Coffeyville_CC,Coffeyville CC,F,KS
KS_jcollege_m_Coffeyville_CC,Coffeyville CC,M,KS
SC_college_f_Coker,Coker,F,SC
SC_college_m_Coker,Coker,M,SC
SC_college_f_Col_of_Charleston,Col. of Charleston,F,SC
SC_college_m_Col_of_Charleston,Col. of Charleston,M,SC
ME_college_f_Colby,Colby,F,ME
ME_college_m_Colby,Colby,M,ME
KS_jcollege_f_Colby_CC,Colby CC,F,KS
KS_jcollege_m_Colby_CC,Colby CC,M,KS
NH_college_f_Colby_Sawyer,Colby-Sawyer,F,NH
NH_college_m_Colby_Sawyer,Colby-Sawyer,M,NH
NY_college_f_Colgate,Colgate,F,NY
NY_college_m_Colgate,Colgate,M,NY
ID_college_f_College_of_Idaho,College of Idaho,F,ID
ID_college_m_College_of_Idaho,College of Idaho,M,ID
MO_college_f_College_of_the_Ozarks,College of the Ozarks,F,MO
MO_college_m_College_of_the_Ozarks,College of the Ozarks,M,MO
CO_college_f_Colo_Christian,Colo. Christian,F,CO
CO_college_m_Colo_Christian,Colo. Christian,M,CO
CO_college_f_Colorado,Colorado,F,CO
CO_college_m_Colorado,Colorado,M,CO
CO_college_f_Colorado_College,Colorado College,F,CO
CO_college_m_Colorado_College,Colorado College,M,CO
CO_college_f_Mesa_State,Colorado Mesa,F,CO
CO_college_m_Mesa_State,Colorado Mesa,M,CO
CO_college_f_Colorado_Mines,Colorado Mines,F,CO
CO_college_m_Colorado_Mines,Colorado Mines,M,CO
CO_jcollege_f_Colorado_Mountain_College,Colorado Mountain College,F,CO
CO_jcollege_m_Colorado_Mountain_College,Colorado Mountain College,M,CO
CO_college_f_Colorado_State,Colorado St.,F,CO
CO_college_m_Colorado_State,Colorado St.,M,CO
NY_college_f_Columbia,Columbia,F,NY
NY_college_m_Columbia,Columbia,M,NY
MO_college_f_columbia_college,Columbia (Mo.),F,MO
MO_college_m_columbia_college,Columbia (Mo.),M,MO
SC_college_f_Columbia_SC,Columbia (S.C.),F,SC
SC_college_m_Columbia_SC,Columbia (S.C.),M,SC
SC_college_f_Columbia_Intl,Columbia Int'l,F,SC
SC_college_m_Columbia_Intl,Columbia Int'l,M,SC
NY_jcollege_f_Columbia-Greene_CC,Columbia-Greene CC,F,NY
NY_jcollege_m_Columbia-Greene_CC,Columbia-Greene CC,M,NY
GA_college_f_Columbus_St,Columbus St.,F,GA
GA_college_m_Columbus_St,Columbus St.,M,GA
OH_jcollege_f_Columbus_State_CC,Columbus State CC,F,OH
OH_jcollege_m_Columbus_State_CC,Columbus State CC,M,OH
NH_hs_f_Con-Val,Con-Val,F,NH
NH_hs_m_Con-Val,Con-Val,M,NH
NH_hs_f_Conant,Conant,F,NH
NH_hs_m_Conant,Conant,M,NH
WV_college_f_Concord,Concord,F,WV
NH_hs_f_Concord,Concord,F,NH
WV_college_m_Concord,Concord,M,WV
NH_hs_m_Concord,Concord,M,NH
NH_hs_f_Concord_Christian,Concord Christian,F,NH
NH_hs_m_Concord_Christian,Concord Christian,M,NH
CA_college_f_Concordia_CA,Concordia (Cal.),F,CA
CA_college_m_Concordia_CA,Concordia (Cal.),M,CA
MI_college_f_Concordia_MI,Concordia (Mich.),F,MI
MI_college_m_Concordia_MI,Concordia (Mich.),M,MI
NY_college_f_Concordia_NY,Concordia (N.Y.),F,NY
NY_college_m_Concordia_NY,Concordia (N.Y.),M,NY
NE_college_f_Concordia_NE,Concordia (Neb.),F,NE
NE_college_m_Concordia_NE,Concordia (Neb.),M,NE
OR_college_f_Concordia_OR,Concordia (Ore.),F,OR
OR_college_m_Concordia_OR,Concordia (Ore.),M,OR
TX_college_f_Concordia_TX,Concordia (Tex.),F,TX
TX_college_m_Concordia_TX,Concordia (Tex.),M,TX
WI_college_f_Concordia_WI,Concordia (Wis.),F,WI
WI_college_m_Concordia_WI,Concordia (Wis.),M,WI
IL_college_f_Concordia_IL,Concordia Univ. Chicago,F,IL
IL_college_m_Concordia_IL,Concordia Univ. Chicago,M,IL
MN_college_f_Concordia_Moorhead,Concordia-Moorhead,F,MN
MN_college_m_Concordia_Moorhead,Concordia-Moorhead,M,MN
AL_college_f_Concordia-Selma,Concordia-Selma,F,AL
AL_college_m_Concordia-Selma,Concordia-Selma,M,AL
MN_college_f_Concordia_St_Paul,Concordia-St. Paul,F,MN
MN_college_m_Concordia_St_Paul,Concordia-St. Paul,M,MN
CT_college_f_Connecticut,Connecticut,F,CT
CT_college_m_Connecticut,Connecticut,M,CT
CT_college_f_Conn_College,Connecticut College,F,CT
CT_college_m_Conn_College,Connecticut College,M,CT
SC_college_f_Converse,Converse,F,SC
SC_college_m_Converse,Converse,M,SC
MS_jcollege_f_Copiah-Lincoln_CC,Copiah-Lincoln CC,F,MS
MS_jcollege_m_Copiah-Lincoln_CC,Copiah-Lincoln CC,M,MS
MD_college_f_Coppin_State,Coppin State,F,MD
MD_college_m_Coppin_State,Coppin State,M,MD
OR_college_f_Corban,Corban,F,OR
OR_college_m_Corban,Corban,M,OR
NY_college_f_Cornell,Cornell,F,NY
NY_college_m_Cornell,Cornell,M,NY
IA_college_f_Cornell_College,Cornell College,F,IA
IA_college_m_Cornell_College,Cornell College,M,IA
MI_college_f_Cornerstone,Cornerstone,F,MI
MI_college_m_Cornerstone,Cornerstone,M,MI
NY_college_f_Cortland_St,Cortland St.,F,NY
NY_college_m_Cortland_St,Cortland St.,M,NY
MO_college_f_Cottey_College,Cottey,F,MO
GA_college_f_Covenant,Covenant,F,GA
GA_college_m_Covenant,Covenant,M,GA
KS_jcollege_f_Cowley_County_CC,Cowley College,F,KS
KS_jcollege_m_Cowley_County_CC,Cowley College,M,KS
NE_college_f_Creighton,Creighton,F,NE
NE_college_m_Creighton,Creighton,M,NE
AR_college_f_Crowleys_Ridge_College,Crowley's Ridge,F,AR
AR_college_m_Crowleys_Ridge_College,Crowley's Ridge,M,AR
MN_college_f_Crown,Crown,F,MN
MN_college_m_Crown,Crown,M,MN
CA_college_f_Cal_St_Bakersfield,CSU Bakersfield,F,CA
CA_college_m_Cal_St_Bakersfield,CSU Bakersfield,M,CA
CO_college_f_Colorado_St_Pueblo,CSU-Pueblo,F,CO
CO_college_m_Colorado_St_Pueblo,CSU-Pueblo,M,CO
CA_college_f_Cal_St_Northridge,CSUN,F,CA
CA_college_m_Cal_St_Northridge,CSUN,M,CA
CA_college_f_Cal_State_San_Bernardino,CSUSB,F,CA
CA_college_m_Cal_State_San_Bernardino,CSUSB,M,CA
MO_college_f_Culver_Stockton,Culver-Stockton,F,MO
MO_college_m_Culver_Stockton,Culver-Stockton,M,MO
TN_college_f_Cumberland,Cumberland (Tenn.),F,TN
TN_college_m_Cumberland,Cumberland (Tenn.),M,TN
KY_college_f_Cumberlands,Cumberlands,F,KY
KY_college_m_Cumberlands,Cumberlands,M,KY
MA_college_f_Curry,Curry,F,MA
MA_college_m_Curry,Curry,M,MA
OH_jcollege_f_Cuyahoga_CC,Cuyahoga CC,F,OH
OH_jcollege_m_Cuyahoga_CC,Cuyahoga CC,M,OH
NY_college_f_DYouville,D'Youville,F,NY
NY_college_m_DYouville,D'Youville,M,NY
NY_college_f_Daemen,Daemen,F,NY
NY_college_m_Daemen,Daemen,M,NY
SD_college_f_Dakota_State,Dakota State,F,SD
SD_college_m_Dakota_State,Dakota State,M,SD
SD_college_f_Dakota_Wesleyan,Dakota Wesleyan,F,SD
SD_college_m_Dakota_Wesleyan,Dakota Wesleyan,M,SD
TX_college_f_Dallas,Dallas,F,TX
TX_college_m_Dallas,Dallas,M,TX
TX_college_f_Dallas_Baptist,Dallas Baptist,F,TX
TX_college_m_Dallas_Baptist,Dallas Baptist,M,TX
TX_college_f_DallasChristian,Dallas Christian,F,TX
TX_college_m_DallasChristian,Dallas Christian,M,TX
GA_college_f_Dalton_State,Dalton State,F,GA
GA_college_m_Dalton_State,Dalton State,M,GA
NE_college_m_Dana_College,Dana College,M,NE
NH_college_f_Daniel_Webster,Daniel Webster,F,NH
NH_college_m_Daniel_Webster,Daniel Webster,M,NH
IL_jcollege_f_Danville_Area_CC,Danville Area CC,F,IL
IL_jcollege_m_Danville_Area_CC,Danville Area CC,M,IL
NH_college_f_Dartmouth,Dartmouth,F,NH
NH_college_m_Dartmouth,Dartmouth,M,NH
MI_college_f_Davenport,Davenport,F,MI
MI_college_m_Davenport,Davenport,M,MI
NC_college_f_Davidson,Davidson,F,NC
NC_college_m_Davidson,Davidson,M,NC
WV_college_f_Davis__Elkins,Davis & Elkins,F,WV
WV_college_m_Davis__Elkins,Davis & Elkins,M,WV
MT_jcollege_f_Dawson_CC,Dawson CC,F,MT
MT_jcollege_m_Dawson_CC,Dawson CC,M,MT
OH_college_f_Dayton,Dayton,F,OH
OH_college_m_Dayton,Dayton,M,OH
OH_college_f_Defiance,Defiance,F,OH
OH_college_m_Defiance,Defiance,M,OH
DE_college_f_Delaware,Delaware,F,DE
DE_college_m_Delaware,Delaware,M,DE
PA_jcollege_f_Delaware_County_Community_Coll,Delaware County CC,F,PA
PA_jcollege_m_Delaware_County_Community_Coll,Delaware County CC,M,PA
DE_college_f_Delaware_State,Delaware State,F,DE
DE_college_m_Delaware_State,Delaware State,M,DE
DE_jcollege_f_Delaware_Tech_CC,Delaware Tech CC,F,DE
DE_jcollege_m_Delaware_Tech_CC,Delaware Tech CC,M,DE
PA_college_f_Delaware_Valley,Delaware Valley,F,PA
PA_college_m_Delaware_Valley,Delaware Valley,M,PA
LA_jcollege_f_Delgado,Delgado,F,LA
LA_jcollege_m_Delgado,Delgado,M,LA
MS_college_f_Delta_St,Delta St.,F,MS
MS_college_m_Delta_St,Delta St.,M,MS
OH_college_f_Denison,Denison,F,OH
OH_college_m_Denison,Denison,M,OH
SC_jcollege_f_Denmark_Tech,Denmark Tech,F,SC
SC_jcollege_m_Denmark_Tech,Denmark Tech,M,SC
CO_college_f_Denver,Denver,F,CO
CO_college_m_Denver,Denver,M,CO
IL_college_f_DePaul,DePaul,F,IL
IL_college_m_DePaul,DePaul,M,IL
IN_college_f_DePauw,DePauw,F,IN
IN_college_m_DePauw,DePauw,M,IN
NH_hs_f_Derryfield,Derryfield,F,NH
NH_hs_m_Derryfield,Derryfield,M,NH
PA_college_f_DeSales,DeSales,F,PA
PA_college_m_DeSales,DeSales,M,PA
MI_college_f_Detroit_Mercy,Detroit Mercy,F,MI
MI_college_m_Detroit_Mercy,Detroit Mercy,M,MI
PA_college_f_Dickinson_College,Dickinson,F,PA
PA_college_m_Dickinson_College,Dickinson,M,PA
ND_college_f_Dickinson_St,Dickinson St.,F,ND
ND_college_m_Dickinson_St,Dickinson St.,M,ND
LA_college_f_Dillard,Dillard,F,LA
LA_college_m_Dillard,Dillard,M,LA
DC_college_f_District_of_Columbia,District of Columbia,F,DC
DC_college_m_District_of_Columbia,District of Columbia,M,DC
UT_college_f_Dixie_State,Dixie State,F,UT
UT_college_m_Dixie_State,Dixie State,M,UT
NE_college_f_Doane,Doane,F,NE
NE_college_m_Doane,Doane,M,NE
KS_jcollege_f_Dodge_City_CC,Dodge City CC,F,KS
KS_jcollege_m_Dodge_City_CC,Dodge City CC,M,KS
CA_college_f_Dominican_Cal,Dominican (Cal.),F,CA
CA_college_m_Dominican_Cal,Dominican (Cal.),M,CA
IL_college_f_Dominican_IL,Dominican (Ill.),F,IL
IL_college_m_Dominican_IL,Dominican (Ill.),M,IL
NY_college_f_Dominican_NY,Dominican (N.Y.),F,NY
NY_college_m_Dominican_NY,Dominican (N.Y.),M,NY
IA_college_f_Dordt,Dordt,F,IA
IA_college_m_Dordt,Dordt,M,IA
NH_hs_f_Dover,Dover,F,NH
NH_hs_m_Dover,Dover,M,NH
NY_college_f_Dowling,Dowling,F,NY
NY_college_m_Dowling,Dowling,M,NY
IA_college_f_Drake,Drake,F,IA
IA_college_m_Drake,Drake,M,IA
NJ_college_f_Drew,Drew,F,NJ
NJ_college_m_Drew,Drew,M,NJ
MO_college_f_Drury,Drury,F,MO
MO_college_m_Drury,Drury,M,MO
IA_college_f_Dubuque,Dubuque,F,IA
IA_college_m_Dubuque,Dubuque,M,IA
NC_college_f_Duke,Duke,F,NC
NC_college_m_Duke,Duke,M,NC
IL_jcollege_f_DuPage,DuPage,F,IL
IL_jcollege_m_DuPage,DuPage,M,IL
PA_college_f_Duquesne,Duquesne,F,PA
PA_college_m_Duquesne,Duquesne,M,PA
IN_college_f_Earlham,Earlham,F,IN
IN_college_m_Earlham,Earlham,M,IN
NC_college_f_East_Carolina,East Carolina,F,NC
NC_college_m_East_Carolina,East Carolina,M,NC
OK_college_f_East_Central,East Central,F,OK
OK_college_m_East_Central,East Central,M,OK
PA_college_f_East_Stroudsburg,East Stroudsburg,F,PA
PA_college_m_East_Stroudsburg,East Stroudsburg,M,PA
TN_college_f_East_Tenn_St,East Tenn. St.,F,TN
TN_college_m_East_Tenn_St,East Tenn. St.,M,TN
TX_college_f_East_Texas_Baptist,East Texas Baptist,F,TX
TX_college_m_East_Texas_Baptist,East Texas Baptist,M,TX
PA_college_f_Eastern,Eastern,F,PA
PA_college_m_Eastern,Eastern,M,PA
CT_college_f_Eastern_Conn_St,Eastern Conn. St.,F,CT
CT_college_m_Eastern_Conn_St,Eastern Conn. St.,M,CT
FL_jcollege_f_Eastern_Florida_State_College,Eastern Florida,F,FL
FL_jcollege_m_Eastern_Florida_State_College,Eastern Florida,M,FL
IL_college_f_Eastern_Illinois,Eastern Illinois,F,IL
IL_college_m_Eastern_Illinois,Eastern Illinois,M,IL
KY_college_f_Eastern_Kentucky,Eastern Kentucky,F,KY
KY_college_m_Eastern_Kentucky,Eastern Kentucky,M,KY
VA_college_f_Eastern_Mennonite,Eastern Mennonite,F,VA
VA_college_m_Eastern_Mennonite,Eastern Mennonite,M,VA
MI_college_f_Eastern_Michigan,Eastern Michigan,F,MI
MI_college_m_Eastern_Michigan,Eastern Michigan,M,MI
MA_college_f_Eastern_Nazarene,Eastern Nazarene,F,MA
MA_college_m_Eastern_Nazarene,Eastern Nazarene,M,MA
NM_college_f_Eastern_New_Mexico,Eastern New Mexico,F,NM
NM_college_m_Eastern_New_Mexico,Eastern New Mexico,M,NM
OK_jcollege_f_Eastern_Oklahoma_St,Eastern Oklahoma St.,F,OK
OK_jcollege_m_Eastern_Oklahoma_St,Eastern Oklahoma St.,M,OK
OR_college_f_Eastern_Oregon,Eastern Oregon,F,OR
OR_college_m_Eastern_Oregon,Eastern Oregon,M,OR
WA_college_f_Eastern_Washington,Eastern Washington,F,WA
WA_college_m_Eastern_Washington,Eastern Washington,M,WA
AR_college_f_Ecclesia_College,Ecclesia College,F,AR
AR_college_m_Ecclesia_College,Ecclesia College,M,AR
FL_college_f_Eckerd,Eckerd,F,FL
FL_college_m_Eckerd,Eckerd,M,FL
WI_college_f_Edgewood,Edgewood,F,WI
WI_college_m_Edgewood,Edgewood,M,WI
PA_college_f_Edinboro,Edinboro,F,PA
PA_college_m_Edinboro,Edinboro,M,PA
WA_jcollege_f_Edmonds_College,Edmonds College,F,WA
WA_jcollege_m_Edmonds_College,Edmonds College,M,WA
FL_college_f_Edward_Waters,Edward Waters,F,FL
FL_college_m_Edward_Waters,Edward Waters,M,FL
TX_jcollege_m_El_Paso_CC,El Paso CC,M,TX
NC_college_f_Elizabeth_City_St,Elizabeth City St.,F,NC
NC_college_m_Elizabeth_City_St,Elizabeth City St.,M,NC
PA_college_f_Elizabethtown,Elizabethtown,F,PA
PA_college_m_Elizabethtown,Elizabethtown,M,PA
IL_college_f_Elmhurst,Elmhurst,F,IL
IL_college_m_Elmhurst,Elmhurst,M,IL
MA_college_f_Elms,Elms,F,MA
MA_college_m_Elms,Elms,M,MA
NC_college_f_Elon,Elon,F,NC
NC_college_m_Elon,Elon,M,NC
FL_college_f_Embry_Riddle,Embry-Riddle,F,FL
FL_college_m_Embry_Riddle,Embry-Riddle,M,FL
AZ_college_f_Embry-Riddle_Arizona,Embry-Riddle Arizona,F,AZ
AZ_college_m_Embry-Riddle_Arizona,Embry-Riddle Arizona,M,AZ
MA_college_f_Emerson,Emerson,F,MA
MA_college_m_Emerson,Emerson,M,MA
GA_college_f_Emmanuel_GA,Emmanuel (Ga.),F,GA
GA_college_m_Emmanuel_GA,Emmanuel (Ga.),M,GA
MA_college_f_Emmanuel_MA,Emmanuel (Mass.),F,MA
MA_college_m_Emmanuel_MA,Emmanuel (Mass.),M,MA
IA_college_f_Emmaus_Bible_College,Emmaus Bible,F,IA
IA_college_m_Emmaus_Bible_College,Emmaus Bible,M,IA
GA_college_f_Emory,Emory,F,GA
GA_college_m_Emory,Emory,M,GA
VA_college_f_Emory_Henry,Emory & Henry,F,VA
VA_college_m_Emory_Henry,Emory & Henry,M,VA
KS_college_f_Emporia_St,Emporia St.,F,KS
KS_college_m_Emporia_St,Emporia St.,M,KS
MA_college_f_Endicott,Endicott,F,MA
MA_college_m_Endicott,Endicott,M,MA
NH_hs_f_Epping,Epping,F,NH
NH_hs_m_Epping,Epping,M,NH
SC_college_f_Erskine,Erskine,F,SC
SC_college_m_Erskine,Erskine,M,SC
NJ_jcollege_f_Essex_CC,Essex CC,F,NJ
NJ_jcollege_m_Essex_CC,Essex CC,M,NJ
IL_college_f_Eureka,Eureka,F,IL
IL_college_m_Eureka,Eureka,M,IL
MO_college_f_Evangel,Evangel,F,MO
MO_college_m_Evangel,Evangel,M,MO
IN_college_f_Evansville,Evansville,F,IN
IN_college_m_Evansville,Evansville,M,IN
WA_jcollege_f_Everett_CC,Everett CC,F,WA
WA_jcollege_m_Everett_CC,Everett CC,M,WA
WA_college_f_Evergreen_St,Evergreen St.,F,WA
WA_college_m_Evergreen_St,Evergreen St.,M,WA
NH_hs_f_Exeter,Exeter,F,NH
NH_hs_m_Exeter,Exeter,M,NH
CT_college_f_Fairfield,Fairfield,F,CT
CT_college_m_Fairfield,Fairfield,M,CT
NJ_college_f_Fairleigh_Dickinson,Fairleigh Dickinson,F,NJ
NJ_college_m_Fairleigh_Dickinson,Fairleigh Dickinson,M,NJ
WV_college_f_Fairmont_St,Fairmont St,F,WV
WV_college_m_Fairmont_St,Fairmont St,M,WV
IA_college_f_Faith_Baptist_Bible,Faith Baptist Bible,F,IA
IA_college_m_Faith_Baptist_Bible,Faith Baptist Bible,M,IA
NH_hs_f_Fall_Mountain,Fall Mountain,F,NH
NH_hs_m_Fall_Mountain,Fall Mountain,M,NH
NY_college_f_Farmingdale_St,Farmingdale St.,F,NY
NY_college_m_Farmingdale_St,Farmingdale St.,M,NY
NY_jcollege_f_Fashion_Institute_of_Technolog,Fashion Institute of Technolog,F,NY
NY_jcollege_m_Fashion_Institute_of_Technolog,Fashion Institute of Technolog,M,NY
AL_college_f_Faulkner,Faulkner,F,AL
AL_college_m_Faulkner,Faulkner,M,AL
NC_college_f_Fayetteville_St,Fayetteville St.,F,NC
NC_college_m_Fayetteville_St,Fayetteville St.,M,NC
NJ_college_f_FDU_Florham,FDU-Florham,F,NJ
NJ_college_m_FDU_Florham,FDU-Florham,M,NJ
NJ_college_f_Felician,Felician,F,NJ
NJ_college_m_Felician,Felician,M,NJ
MI_college_f_Ferris_State,Ferris State,F,MI
MI_college_m_Ferris_State,Ferris State,M,MI
VA_college_f_Ferrum_College,Ferrum,F,VA
VA_college_m_Ferrum_College,Ferrum,M,VA
OH_college_f_Findlay,Findlay,F,OH
OH_college_m_Findlay,Findlay,M,OH
NY_jcollege_f_Finger_Lakes_CC,Finger Lakes CC,F,NY
NY_jcollege_m_Finger_Lakes_CC,Finger Lakes CC,M,NY
MI_college_f_Finlandia,Finlandia,F,MI
MI_college_m_Finlandia,Finlandia,M,MI
MA_college_f_Fisher,Fisher,F,MA
MA_college_m_Fisher,Fisher,M,MA
TN_college_f_Fisk,Fisk,F,TN
TN_college_m_Fisk,Fisk,M,TN
MA_college_f_Fitchburg_St,Fitchburg St.,F,MA
MA_college_m_Fitchburg_St,Fitchburg St.,M,MA
FL_college_f_Florida_Intl,FIU,F,FL
FL_college_m_Florida_Intl,FIU,M,FL
FL_college_f_Flagler,Flagler,F,FL
FL_college_m_Flagler,Flagler,M,FL
FL_college_f_Florida,Florida,F,FL
FL_college_m_Florida,Florida,M,FL
FL_college_f_Florida_AM,Florida A&M,F,FL
FL_college_m_Florida_AM,Florida A&M,M,FL
FL_college_f_Florida_Atlantic,Florida Atlantic,F,FL
FL_college_m_Florida_Atlantic,Florida Atlantic,M,FL
FL_college_f_Florida_College,Florida College,F,FL
FL_college_m_Florida_College,Florida College,M,FL
FL_college_f_Florida_Gulf_Coast,Florida Gulf Coast,F,FL
FL_college_m_Florida_Gulf_Coast,Florida Gulf Coast,M,FL
FL_college_f_Florida_Memorial,Florida Memorial,F,FL
FL_college_m_Florida_Memorial,Florida Memorial,M,FL
FL_college_f_Florida_National,Florida National,F,FL
FL_college_m_Florida_National,Florida National,M,FL
FL_college_f_Florida_Southern,Florida Southern,F,FL
FL_college_m_Florida_Southern,Florida Southern,M,FL
FL_college_f_Florida_State,Florida State,F,FL
FL_college_m_Florida_State,Florida State,M,FL
FL_college_f_Florida_Tech,Florida Tech,F,FL
FL_college_m_Florida_Tech,Florida Tech,M,FL
MO_jcollege_f_Florissant_Valley_CC,Florissant Valley CC,F,MO
MO_jcollege_m_Florissant_Valley_CC,Florissant Valley CC,M,MO
MO_college_f_Fontbonne,Fontbonne,F,MO
MO_college_m_Fontbonne,Fontbonne,M,MO
NY_college_f_Fordham,Fordham,F,NY
NY_college_m_Fordham,Fordham,M,NY
KS_college_f_Fort_Hays_St,Fort Hays St.,F,KS
KS_college_m_Fort_Hays_St,Fort Hays St.,M,KS
FL_college_f_University_of_Fort_Lauderdale,Fort Lauderdale,F,FL
FL_college_m_University_of_Fort_Lauderdale,Fort Lauderdale,M,FL
CO_college_f_Fort_Lewis,Fort Lewis,F,CO
CO_college_m_Fort_Lewis,Fort Lewis,M,CO
KS_jcollege_f_Fort_Scott_CC,Fort Scott CC,F,KS
KS_jcollege_m_Fort_Scott_CC,Fort Scott CC,M,KS
GA_college_f_Fort_Valley_State,Fort Valley State,F,GA
GA_college_m_Fort_Valley_State,Fort Valley State,M,GA
MA_college_f_Framingham_St,Framingham St.,F,MA
MA_college_m_Framingham_St,Framingham St.,M,MA
SC_college_f_Francis_Marion,Francis Marion,F,SC
SC_college_m_Francis_Marion,Francis Marion,M,SC
IA_college_f_Franciscan,Franciscan,F,IA
IA_college_m_Franciscan,Franciscan,M,IA
OH_college_f_Franciscan-OH,Franciscan (Ohio),F,OH
OH_college_m_Franciscan-OH,Franciscan (Ohio),M,OH
NH_hs_f_Franklin,Franklin,F,NH
IN_college_f_Franklin,Franklin,F,IN
NH_hs_m_Franklin,Franklin,M,NH
IN_college_m_Franklin,Franklin,M,IN
PA_college_f_Franklin__Marshall,Franklin & Marshall,F,PA
PA_college_m_Franklin__Marshall,Franklin & Marshall,M,PA
NH_college_f_Franklin_Pierce,Franklin Pierce,F,NH
NH_college_m_Franklin_Pierce,Franklin Pierce,M,NH
NY_college_f_Fredonia_St,Fredonia,F,NY
NY_college_m_Fredonia_St,Fredonia,M,NY
TN_college_f_Freed_Hardeman,Freed-Hardeman,F,TN
TN_college_m_Freed_Hardeman,Freed-Hardeman,M,TN
CA_college_f_Fresno_Pacific,Fresno Pacific,F,CA
CA_college_m_Fresno_Pacific,Fresno Pacific,M,CA
CA_college_f_Fresno_State,Fresno State,F,CA
CA_college_m_Fresno_State,Fresno State,M,CA
KS_college_f_Friends,Friends,F,KS
KS_college_m_Friends,Friends,M,KS
MD_college_f_Frostburg_State,Frostburg State,F,MD
MD_college_m_Frostburg_State,Frostburg State,M,MD
FL_jcollege_f_FCC_Jacksonville,FSCJ (Jacksonville),F,FL
FL_jcollege_m_FCC_Jacksonville,FSCJ (Jacksonville),M,FL
SC_college_f_Furman,Furman,F,SC
SC_college_m_Furman,Furman,M,SC
DC_college_f_Gallaudet,Gallaudet,F,DC
