id,name,date,distance,venue,city
15682,Washington Seattle U Dual Meet 2019,08/30/2019,6436.0,Magenson Park,7400 Sandpoint way N.E.
15688,UCR 39th Annual Cross Country Invitational,09/14/2019,8000.0,UCR Agg Course,"Riverside, CA 85713"
15693,Roanoke Invitational-ODAC Preview,09/14/2019,8000.0,Roanoke,2501 Green Hill Park Road
15694,ACU Naimadu Classic,08/31/2019,6000.0,Abilene Christian University,"Abilene, TX 79699"
15695,Marist Invitational,08/31/2019,6000.0,Vassar Farm,"Poughkeepsie, NY 12601"
15696,WIU Early Bird Invite,08/30/2019,8000.0,Spring Lake Park,"Macomb, IL 61455"
15697,Harry Lang Invitational,09/07/2019,6400.0,Colgate,"Hamilton, NY 13346"
15699,Hardin-Simmons University Cross Country Invitational,08/30/2019,4000.0,ACU,"Abilene, TX 79699"
15700,Mesa Thunderbird Cross Country Classic,10/05/2019,8000.0,Riggs Stadium,1833 W Southern Ave
15701,Little Three Championship,08/30/2019,5000.0,Delaware Park Golf Course,"Buffalo, NY 14208"
15702,Little East Conference XC Championship,11/02/2019,8000.0,UMass Dartmouth Campus,285 Old Westport Road
15703,TCCC Cross Country Championship,11/02/2019,8000.0,Colt State Park,Route 114
15707,Wingfoot XC Classic,09/20/2019,8000.0,Sam Smith Park,"Cartersville, GA"
15708,Saluki Invite,08/30/2019,5000.0,Southern Illinois,"Carbondale, IL 62901"
15712,Cactus Open,08/31/2019,5953.0,Silver Lake Park,"Tucson, AZ 85713"
15717,2019 Chadron State XC Invitational,09/14/2019,8000.0,Chadron State College,"Chadron, NE 69337"
15719,UCR vs. UCLA Dual Meet,08/31/2019,5000.0,Shady Rest Park (7800 ft elevation),"Mammoth Lakes, CA 93546"
15720,2019 Fresno City College Invitational,09/07/2019,6436.0,Woodward Park-Fresno,"Fresno, CA"
15729,Sudeck Classic Stampede 2019,08/31/2019,6000.0,Squire Valleevue Farm,"Hunting Valley, OH 44106"
15730,2019 UMASS Minuteman Invite,09/07/2019,6000.0,UMASS Amherst,"Amherst, MA 01040"
15745,2019 Cougar Challenge,09/13/2019,8000.0,Walnut Grove Park,"San Marcos, CA 92501"
15749,ECU Pirate XC Invitational,10/18/2019,8000.0,Lake Kristi,"Greenville, NC"
15751,Bates Super XC Shootout at Pineland Farms,09/14/2019,8000.0,Pineland Farms,"Gray, ME 04240"
15753,Zaxby's Open,09/06/2019,5000.0,"Holston Home, Greeneville, TN","Greeneville, TN 37743"
15754,Drakes Creek Scramble,09/07/2019,5000.0,"Phil Moore Park, Bowling Green, KY",7101 Scottsville Rd
15756,Hamilton College Short Course,09/07/2019,5000.0,Hamilton,"Clinton, NY"
15766,Upstate Invitational 2019,10/05/2019,8000.0,Milliken Arboretum,"Spartanburg, SC 29303"
15768,Harry F. Anderson Invitational,09/21/2019,8000.0,Roberts Wesleyan College,"Rochester, NY 14624"
15773,Rhodes College Cross Country Invitational,09/21/2019,8000.0,Shelby Farms,"Memphis, TN 38112"
15774,Lone Star Cross Country Championships,10/26/2019,8000.0,Western New Mexico University,"Silver City, NM 79015"
15781,WashU Gabby Reuveni Intersquad,08/31/2019,6000.0,Forest Park,"St. Louis, MO 63130"
15782,46th Western Washington University Cross Country Classic,10/12/2019,10000.0,Sudden Valley Golf Course,4 Clubhouse Cir
15785,Connecticut College XC Invitational,10/19/2019,8000.0,Harkness Memorial State Park,"Waterford, CT 6385"
15794,Bethel University Cross Country Invitational,10/11/2019,8000.0,St. Patrick's County Park,"South Bend, IN 46545"
15797,Bulldog Invitational,10/25/2019,8000.0,Northview Church Cross-Country Course,"Carmel, IN 46033"
15798,2019 Little Three Meet,09/13/2019,5000.0,"Baker Field, Lancaster, PA","Lancaster, PA 17604"
15799,Cascade Collegiate Conference Preview,09/20/2019,8000.0,Middlefield Golf Course,"Cottage Grove, OR"
15807,Tiffelberg Invitational,09/14/2019,8000.0,Hedges Boyer Park,"Tiffin, OH 44883"
15815,Mel Brodt XC Invitational,08/30/2019,5000.0,Bowling Green,"Bowling Green, OH 43403"
15816,Illinois State Invite,09/13/2019,8000.0,Weibring Golf Club,"Normal, IL 61790"
15817,Vassar College Season Opener,08/30/2019,4000.0,Vassar Farm,"Poughkeepsie, NY 12404"
15818,Wooster Invitational,08/30/2019,6436.0,College of Wooster Golf Course,"Wooster, OH 4691"
15819,26th Annual Mustang Gallop,08/30/2019,5000.0,Seminole Valley Park,"Cedar Rapids, IA"
15820,Mountaintop Invitational,08/30/2021,5000.0,Covenant College Cross-Country Course,"Lookout Mountain, GA 30750"
15821,Twin Cities Twilight,08/30/2019,6436.0,Bethel MN,"St. Paul, MN 55112"
15822,Illini Open,08/30/2019,8000.0,Univ. of Ill. Arboretum,"Urbana, IL 61820"
15823,Coastal Carolina Invitational,08/30/2019,5000.0,Hackler Course,3000 Downs Blvd.
15824,Pfeiffer Dual,08/30/2019,8000.0,Pfeiffer XC Course,"Misenheimer, NC 28109"
15825,Kenyon Quad,08/30/2019,5000.0,Kenyon College,"Gambier, OH 43022"
15827,Friends and Alumni XC Invitational,08/30/2019,6000.0,Broadway Park,"Sayville, NY 11782"
15828,UIW Opener,08/30/2019,6000.0,Classic Elites Soccer Complex,11600 Starcrest Dr.
15829,BUTLER OPEN,08/30/2019,6000.0,Northview Church Cross-Country Course,"Carmel, IN 46033"
15830,CROOSader Dual Meet,08/31/2021,3218.0,Pecan Grove Park,"Sherman, TX"
15831,Elon Opener,08/30/2019,6000.0,Elon,"Elon, NC"
15832,Beaver Dam XC Invite,08/31/2019,6001.0,Bluffton,"Bluffton, OH 45817"
15833,Bill Buxton - Simpson Invitational,08/30/2019,6000.0,"Pickard Park, Indianola, IA","Indianola, Iowa 50125"
15834,DelVal Invite,08/31/2019,6000.0,Delaware Valley University,"Doylestown, PA"
15835,SUNY Poly Short Course Invite,08/31/2019,6000.0,SUNY POLY CROSS COUNTRY COURSE,"Utica, NY 13502"
15836,Plattsburgh Cardinal Classic,08/31/2019,5000.0,Plattsburgh State University,"Plattsburgh, NY 12901"
15838,Crown College Invitational,08/31/2019,6000.0,Crown College,"City Not Supplied, MN"
15840,Air Force Open,08/31/2019,6436.0,Monument Valley Park,"Colorado Springs, CO 80840"
15841,USF Invitational,08/31/2019,8000.0,Golden Gate Park,"San Francisco, CA"
15842,UNO XC Opener,08/30/2019,4987.0,Live Oak Park,"New Orleans, LA 70148"
15843,Principia XC Open,08/31/2019,6000.0,North Farm,"Elsah, IL"
15845,Quaker Challenge College Invitational,08/30/2019,5000.0,Wilmington College,"Wilmington, OH 45177"
15847,2019 Colby-Sawyer Charger Invitational,08/31/2019,5000.0,Colby-Sawyer College,"New London, NH 03257"
15848,Northwestern Oklahoma Invitational,09/27/2019,8000.0,Alva Golf & Country Club,"Alva, OK 73717"
15849,2019 University of New Hampshire X-C Invitational,08/31/2019,5000.0,Wildcat Stadium,"Durham, NH 03824"
15850,Bonanza Casino Nevada Twilight Classic Men,08/30/2019,7095.0,Mira Loma Park,"Reno, NV 89502"
15851,Daniel Walker Invitational,08/31/2019,5000.0,Beaver Island State Park,2136 Oakfield Road
15853,Kohawk Relays and Chase,08/30/2019,5000.0,NoelRidge Park Cross-Country Course,"Cedar Rapids, IA 52402"
15855,2019 NEICAAA Cross Country Championship Meet,10/12/2019,8000.0,Franklin Park,1 Franklin Park Roac
15856,Maine and Army West Point Meet,08/30/2019,6840.0,Saxl Park,"Bangor, ME 04469"
15857,Montreat-Warren Wilson Invitational,08/30/2019,5000.0,Owen Park,"Swannanoa, NC 28757"
15858,Stony Brook University Wolfie Cross Country Invitational,09/07/2019,8000.0,Stony Brook University,"Stony Brook, NY 11764"
15859,Geneseo 39th Mike Woods Invitational,09/28/2019,8000.0,Letchworth State Park,"Mt. Morris, NY 14454"
15861,Vivint Invitational,08/31/2019,5000.0,Cascade Golf Course,"Orem, UT UT"
15863,Dick Daymont Season Opener,08/30/2019,4000.0,Hartwick College,"Oneonta, NY"
15864,Coast-to-Coast Battle in Beantown,09/20/2019,8000.0,Franklin Park,"Boston, MA 02467"
15869,Redhawk Invitational,10/19/2019,8415.0,Freestone Park,1045 E Juniper Ave
15871,Berea/Centre College Cross Country Jamboree,08/30/2019,5000.0,Berea College,"Berea, KY 40404"
15872,Bob Timmons Classic,08/31/2019,6000.0,Rim Rock Farm,"Lawrence, KS 00000"
15873,Illinois Wesleyan University Cross Country Invitational,08/30/2019,5000.0,Maxwell Park,"Normal, IL 61761"
15874,Lehigh Paul Short Run (College),10/05/2019,8000.0,Lehigh,"Bethlehem, PA 18015"
15877,JSU Struts Cross Country Season Opener,08/30/2019,5000.0,Choccolocco Park,"Oxford, AL 36203"
15878,Covered Bridge Cross Country Open,08/30/2019,8000.0,State Frm Fields,"Boone, NC 28608"
15879,Creighton vs. Drake Dual,08/31/2019,6000.0,Skutt Catholic Athletic Complex,"Omaha, NE 68178"
15881,Berry Watermelon Run,08/30/2019,6000.0,Berry College,"Rome, GA 30114"
15882,Mark Covert Classic,08/31/2019,8000.0,CS Fullerton,"Fullerton, CA 12345"
15886,WSU Alumni Open,08/30/2019,6000.0,Colfax Golf Club,"Colfax, WA 99163"
15889,2019 Dave Murray Invitational,09/13/2019,7000.0,Randolph Municipal Golf Course,"Tucson, AZ 85711"
15893,Road Runners Invitational,10/05/2019,8000.0,Washington Park,"Denver, CO"
15894,Blue & Gold Run Fest,08/31/2019,7000.0,UAF Ski Trails,"Fairbanks, AK 99775"
15896,Father Bede,08/30/2019,6630.0,St Francis University,"Loretto, PA 15940"
15898,HPU Sharks Invitational,10/05/2019,8000.0,Kahuku Golf Course,"Kahuku, HI"
15904,Sasquatch Invite,10/18/2019,8000.0,Downriver Golf Course,"Spokane, Washington 99212"
15905,2019 FHSU Tiger Open,10/12/2019,8000.0,Sand Plum,"Victoria, KS 67601"
15917,St. Louis Fall Cross Country Classic,10/19/2019,8000.0,Francis Park,"St. Louis, MO 63110"
15920,ZK Maple Leaf Invitational,08/31/2019,5000.0,Baldwin City Golf Course,1500 South Street
15922,2019 Highlander Invitational,10/19/2019,8000.0,Agg Course,UC Riverside
15924,UTD Cross Country Invite,09/14/2019,5000.0,UTD Golf Facility Cross-Country Course,"Richardson, TX 75080"
15925,SFA Home Opener,08/30/2019,5000.0,Pecan Park,712 Hayter St
15927,EOU Open,09/13/2019,8000.0,Lane Farms,"La Grande, OR 97850"
15928,UAH Chargers XC Open,09/28/2019,8000.0,John Hunt Park,2151 Airport Road
15932,Wooster Vs Denison,09/05/2019,4827.0,Infirmary Mound Park,"Granville, OH 43023"
15933,7th Annual Bruce Kirsh Cross Country Cup,09/28/2019,8000.0,Hopkinton Fairgrounds,"Hopkinton, NH 03229"
15936,2019 Alumni 5k,09/05/2019,5000.0,Baker Field,"Millersville, PA 17551"
15937,Fredonia State XC Invitational,08/31/2019,6000.0,Fredonia State College,"Fredonia, NY 14063"
15938,Spartan Classic,09/13/2019,4960.0,Aurora,"Aurora, IL"
15940,Oklahoma Baptist University Cross Counrty Invitational,10/12/2019,8000.0,Gordon Cooper Technology Center,1 John C Burton Dr.
15943,Keene State College Cross Country Invitational 2019,10/05/2019,8000.0,Keene State College Cross-Country Course,"Keene, NH 3431"
15944,BLC VIKING XC INVITATIONAL,09/06/2019,8000.0,Bethany Lutheran College,"Mankato, MN 56001"
15945,NIU Huskie Classic,09/06/2019,8000.0,The North 40 XC Course,"DeKalb, IL 00000"
15946,Badger Classic,09/06/2019,8000.0,Thomas Zimmer Championship Course,"Madison, WI 00000"
15947,Hawkeye Invitational,09/06/2019,6000.0,Ashton Cross Country Course (Eastern Deadline),"Iowa City, IA 52242"
15948,Truman State vs Lindenwood,09/06/2019,6000.0,McNair Park,"St. Charles, MO 63044"
15949,UT Tyler Braveheart Invitational,09/06/2019,4987.0,UT-Tyler,"Tyler, TX"
15950,Oz Memorial,09/06/2019,6436.0,Les Bolstad Golf Course,"Minneapolis, MN 55455"
15952,Lenoir Rhyne University CC Invitational,09/06/2019,8000.0,Southside Park,"Newton, NC 28645"
15953,Augustana Twilight XC Meet,09/06/2019,6436.0,"Sioux Falls, SD","Sioux Falls, SD 57107"
15954,2019 Bearcat XC Invite,09/06/2019,7000.0,Northwest Missouri State,"Maryville, MO 64468"
15955,Siena Cross Country Invite,09/07/2019,8000.0,The Crossing of Colonie,"Colonie, NY"
15956,Wolfpack Invitational,09/07/2019,4987.0,Westmoreland County Community College,"Youngwood, PA 15697"
15957,Tommy Evans Invitational,09/07/2019,6242.0,Silver Creek Metropark CC Trails,"Norton, OH 44325"
15958,2019 Maribel Sanchez Souther X-C Invitational,09/07/2019,8000.0,Hanover Country Club,"Hanover, NH 03755"
15959,Husky Invitational,09/07/2019,6000.0,Bloomsburg University,"Bloomsburg, PA 17815"
15960,Running Fit-Detroit Mercy Titans Cross Country Invitational,09/07/2019,6436.0,Cass Benton,"Northville, MI"
15962,CMU XC Invite,09/07/2019,6000.0,Fayette City Golf Course,"Fayette, MO 63044"
15963,Philadelphia Metropolitan College Cross Country Invitational,09/07/2019,8000.0,Belmont Plateau Park,"Philadelphia, PA 19131"
15964,UVM vs UMASS LOWELL,09/07/2019,7996.0,Vermont,"Burlington, VT 05405"
15966,Battle of the North Shore XC Meet,08/31/2019,5000.0,Gordon College,255 Grapevine Road
15967,Central College-Dutch XC Invite,09/06/2019,6000.0,"Central College - Pella, IA","Pella, IA 50219"
15968,NAC XC preview meet @ Lyndon,09/07/2019,6001.0,NVU-Lyndon,"Lyndon, VT 05819"
15969,Hanover Invitational 2019,09/07/2019,6000.0,Hanover Cross Country Course,"Hanover, IN 47374"
15970,SD Mines Hardrocker XC Classic,09/07/2019,8000.0,Robbinsdale Park,"Rapid City, SD 57701"
15971,2019 Plattsburgh Invite,09/07/2019,6000.0,SUNY Plattsburgh,"Plattsburgh, NY 12901"
15972,Doug Watts Invitational,09/07/2019,8000.0,Edinboro Universtiy,"Edinboro, PA 16412"
15973,Bethany Invitational,09/07/2019,8000.0,"BETHANY, WV","Bethany, WV 26032"
15974,Fordham Fiasco/ Ed Joyce Memorial,09/07/2019,8000.0,Van Cortlandt Park,"Bronx, NY 11764"
15977,John Kurtt Invitational,09/07/2019,5000.0,Max Cross Country Course,"Waverly, IA 50677"
15978,UW-Eau Claire Alumni,09/07/2019,6436.0,Lowes Creek County Park,"Eau Claire, WI 55441"
15979,Northwood Invitational,09/07/2019,6000.0,"Fisher Trails, Northwood University",4000 Whiting Drive
15980,2019 Haverford Alumnae Alumni Open Race,09/07/2019,6436.0,Alumni Cross Country Course,370 Lancaster Ave
15984,Suffolk University Cross Country Invitational,10/19/2019,8000.0,Franklin Park,"Boston, MA"
15986,2019 26th Joe I Vigil Open XC,09/07/2019,7996.0,Cattails Golf Course - Adam's State University,"Alamosa, CO CO"
15987,Green Terror Split Distance XC Challenge,09/06/2019,5000.0,McDaniel College,2 College Hill
15988,Castleton University Invitational,09/07/2019,8000.0,Castleton University Cross-Country Course,"Castleton, VT 05735"
15990,Dolan Duals,09/06/2019,6000.0,Stern Athletic Complex,"Lock Haven, PA 17745"
15992,2019 Lori Fitzgerald Memorial,09/13/2019,6400.0,"Chamizal Memorial National Park, El Paso, TX",800 South Marcial St.
15994,2019 Livingstone XC Invitational,10/11/2019,8000.0,Salisbury Community Park,
15996,Bowdoin XC Invitational I,09/21/2019,8000.0,Bowdoin,"Brunswick, ME"
15998,Emerald City Open Cross Country,09/21/2019,8000.0,Lower Woodland Park,"Seattle, WA 98103"
16002,Spire Dual,09/06/2019,8000.0,Spires Cross Country Course,"Leavenworth, KS"
16004,BSU Homecoming Challenge,10/10/2019,8000.0,Jericho Park,9510 Laurel Bowie Road
16005,LSU XC Invitational,09/27/2019,5000.0,Highland Road,"Baton Rouge, LA 70801"
16007,Jimmie Invitational Cross Country Meet,10/04/2019,8000.0,Parkhurst Recreation Area,"Jamestown, ND 58401"
16009,CIAA XC Conference Championship,10/24/2019,8000.0,Green Hill Park,"Salem, VA 24153"
16010,48th Annual POP CROWELL 6K Women & 8K Men,09/21/2019,8000.0,Gordon College,255 Grapevine Road
16011,2019 USF Invitational,10/05/2019,5000.0,The Claw,"Tampa, FL 11111"
16012,Toro Park Invitational/Norcal Preview,10/04/2019,6436.0,Toro Park,"Salinas, CA 93904"
16015,RMAC Cross Country Championships,10/26/2019,8000.0,Colorado Mesa,"Grand Junction, CO"
16018,Shawn M. Nassaney Memorial Invitational,09/07/2019,8000.0,Bryant,"Smithfield, RI 02917"
16023,State of Maine meet,10/05/2019,8000.0,Colby College,"Waterville, ME 04901"
16024,2019 H.W. Wright Classic,09/27/2019,4960.0,Millikin,"Decatur, IL 62522"
16026,Herb Blakely - DSU-DORDT,09/14/2019,8000.0,Dordt XC Course,"Sioux Center, IA 51250"
16028,Chaminade University of Honolulu,09/21/2019,8000.0,Kapiolani Park,"Honolulu, HI 96816"
16029,Chaminade University of Honolulu,09/21/2019,8000.0,Kapiolani Park,"Honolulu, HI 96816"
16031,Fighting Bee Invitational,10/12/2019,8000.0,Crow Creek Park,-
16033,MPC Valley Invitational,10/11/2019,6436.0,Garland Park,"Carmel Valley, CA 93924"
16035,Fisher XC Invite Men's 8K,08/30/2019,7980.0,Westminster (Pa.),"New Wilmington, PA"
16045,University of Hawaii at Hilo XC Invitational,10/12/2019,8000.0,Naniloa Golf Course,"Hilo, HI 96720"
16052,Texas A&M Invitational,09/13/2019,8000.0,Dale Watts '71 XC Course,"College Station, TX 77843"
16053,St. Vincent Invitational,09/14/2019,8000.0,St. Vincent,"Abington, PA"
16056,Harry Groves Spiked Shoe Invitational,09/13/2019,8366.0,Penn State University,"State College, PA 00000"
16057,Behrend Invitational,09/13/2019,8012.0,Penn State Behrend,"Erie, PA 16510"
16058,Washington St. Cougar Classic,09/13/2019,8000.0,Colfax Golf Club,"Colfax, WA 99164"
16059,Aggie Duels,09/13/2019,8100.0,Big Green Soccer Complex,"Lawton, OK"
16060,UTC Twilight Cross Country Meet,09/13/2019,7000.0,Camp Jordan,323 Camp Jordan Parkway
16061,University of Southern Indiana Stegemoller Classic,09/13/2019,6000.0,Angel Mounds Cross Country Course,"Evansville, IN 47715"
16062,Maine and New Hampshire Dual Meet,09/13/2019,8000.0,University of Maine,College Avenue
16064,Penn State Abington Invitational,09/14/2019,8000.0,Lorimer Park,"Huntingdon Valley, PA 19006"
16065,Mike and Mary Kay Johnson Invite,09/14/2019,8000.0,Berea College Cross Country Alumni Fields,"Berea, KY 40404"
16067,Otterbein Invitational,09/14/2019,7996.0,Otterbein,"Westerville, OH 43081"
16068,Montreat-UNCA Dual,09/14/2019,5000.0,Montreat,"Montreat, NC 28757"
16070,Cavalier Classic,09/14/2019,8000.0,Panorama Farms,"Earlysville, VA 22936"
16071,Allegheny Classic - 2019,09/14/2019,6437.0,Robertson Athletic Complex Course,"Meadville, PA 16336"
16072,OWU Invitational,09/14/2019,8000.0,Liberty Park,"Powell, OH 43065"
16073,Cottey College XC Invite,09/14/2019,8000.0,Cottey College,"Nevada, MO 66062"
16074,2019 Hastings College XC Invite,09/14/2019,8000.0,Hastings College,"Hastings, NE 68901"
16075,All-American Invitational,09/14/2019,6436.0,Luther College,"Decorah, IA 52101"
16077,Dual at Buffalo Creek,09/13/2019,4827.0,Milligan College,"Milligan College, TN 37682"
16079,58th Les Duke Invitational,09/14/2019,8000.0,Grinnell Golf Course,"Grinnell, IA 50112"
16080,JMU XC Invite,09/14/2019,8000.0,New Market Battlefield,"New Market, VA 22807"
16081,Commodore Classic,09/14/2019,8000.0,Percy Warner Park,7311 TN-100
16082,Mitchell College Invitational,09/14/2019,5000.0,Mitchell College Course,"New London, CT 06320"
16084,44th Annual Rice Invitational Cross Country Meet,09/13/2019,6436.0,Rice,6100 South Main
16085,7th Annual UNG XC Invitational,09/14/2019,8000.0,North Georgia,"Oakwood, GA 30597"
16086,2019 BYU Autumn Classic,09/14/2019,6956.0,East Bay Golf Course,"Provo, UT UT"
16088,Blazer Twilight Meet,09/13/2019,5000.0,Utica Park,10200-B Old Frederick Rd
16092,Harvard vs Yale,09/13/2019,6000.0,Yale Golf Course,"New Haven, CT 06042"
16099,Western Texas College Open,09/14/2019,8000.0,New Mexico Junior College,"Hobbs, NM 88240"
16103,SDSU XC Classic,09/13/2019,8000.0,Edgebrook Golf Course,"Brookings, SD 57007"
16112,DeSales University Invitational,10/12/2019,8000.0,DeSales University,"Center Valley, PA 18034"
16118,USJ Blue Jay Invitational,09/28/2019,5000.0,University of St. Joseph,"West Hartford, CT 06117"
16121,NEAC Cross Country Championships,11/02/2019,8000.0,SUNY Cobleskill,"Cobleskill, NY 12043"
16124,Highlander Invitational,10/05/2019,8000.0,Field of Dreams XC Course,"Houghton, NY 14744"
16125,ECAC DIII Cross Country Championships,11/09/2019,8000.0,Hudson Valley Sportsdome,"Milton, NY"
16133,Colonial Athletic Association (CAA) Cross Country Championship,11/02/2019,8000.0,New Market Battlefield,"New Market, VA 22807"
16135,Region 24 Junior College Championships,10/25/2019,8000.0,Eastern Illinois University,"Charleston, IL 61920"
16137,Pomona-Pitzer/Oxy XC Dual Meet,08/31/2019,6000.0,Pomona-Pitzer Campus Course,Rains Center - Pomona College
